RSSI1,RSSI2,RSSI3,Distance1,Distance2,Distance3,PosX,PosY,Region
-56.563,-53.607,-63.51,7.131,5.074,15.867,1123314.045,170990.103,Region0
-56.374,-53.607,-63.51,6.977,5.074,15.867,1122457.167,170818.317,Region0
-56.374,-53.607,-63.69,6.977,5.074,16.2,1119560.34,170818.317,Region0
-56.374,-53.607,-63.849,6.977,5.074,16.499,1116919.417,170818.317,Region0
-56.374,-53.607,-63.746,6.977,5.074,16.305,1118641.844,170818.317,Region0
-56.374,-53.534,-63.746,6.977,5.032,16.305,1118695.055,170852.568,Region0
-56.691,-53.534,-63.746,7.237,5.032,16.305,1120152.345,171145.789,Region0
-56.691,-53.534,-63.535,7.237,5.032,15.913,1123582.007,171145.789,Region0
-56.691,-53.534,-63.47,7.237,5.032,15.795,1124601.578,171145.789,Region0
-56.487,-53.534,-63.47,7.069,5.032,15.795,1123646.858,170954.435,Region0
-56.549,-53.534,-63.47,7.119,5.032,15.795,1123931.713,171011.523,Region0
-56.549,-53.469,-63.47,7.119,4.994,15.795,1123977.962,171041.186,Region0
-56.549,-53.413,-63.47,7.119,4.962,15.795,1124018.051,171066.902,Region0
-56.24,-53.413,-63.47,6.871,4.962,15.795,1122643.217,170791.345,Region0
-56.24,-53.363,-63.47,6.871,4.933,15.795,1122677.981,170813.639,Region0
-56.24,-53.319,-63.47,6.871,4.908,15.795,1122708.211,170833.026,Region0
-56.24,-53.319,-63.292,6.871,4.908,15.474,1125433.471,170833.026,Region0
-56.09,-53.319,-63.292,6.753,4.908,15.474,1124797.931,170705.966,Region0
-56.321,-53.319,-63.292,6.935,4.908,15.474,1125785.828,170903.481,Region0
-56.321,-53.319,-63.257,6.935,4.908,15.411,1126315.243,170903.481,Region0
-56.321,-53.319,-63.347,6.935,4.908,15.572,1124960.729,170903.481,Region0
-56.321,-53.401,-63.347,6.935,4.955,15.572,1124903.561,170866.877,Region0
-56.321,-53.232,-63.347,6.935,4.859,15.572,1125019.968,170941.418,Region0
-57.009,-53.232,-63.347,7.506,4.859,15.572,1128292.069,171596.606,Region0
-57.613,-53.232,-63.347,8.047,4.859,15.572,1131638.165,172267.231,Region0
-57.613,-53.325,-63.347,8.047,4.912,15.572,1131574.515,172226.395,Region0
-57.66,-53.325,-63.347,8.091,4.912,15.572,1131854.48,172282.523,Region0
-57.66,-53.325,-63.184,8.091,4.912,15.282,1134304.756,172282.523,Region0
-57.66,-53.325,-63.283,8.091,4.912,15.457,1132830.107,172282.523,Region0
-57.459,-53.325,-63.283,7.906,4.912,15.457,1131650.435,172046.249,Region0
-58.493,-53.325,-63.283,8.905,4.912,15.457,1138363.816,173391.895,Region0
-58.493,-53.325,-63.248,8.905,4.912,15.396,1138880.408,173391.895,Region0
-61.217,-53.325,-63.248,12.185,4.912,15.396,1166966.364,179046.021,Region0
-60.585,-53.325,-63.248,11.331,4.912,15.396,1158739.629,177385.356,Region0
-60.272,-53.325,-63.248,10.93,4.912,15.396,1155103.612,176652.567,Region0
-59.997,-53.325,-63.248,10.589,4.912,15.396,1152125.528,176052.917,Region0
-60.361,-53.325,-63.248,11.042,4.912,15.396,1156102.962,176853.9,Region0
-59.712,-53.325,-63.248,10.247,4.912,15.396,1149235.48,175471.462,Region0
-59.712,-53.043,-63.248,10.247,4.755,15.396,1149426.874,175594.668,Region0
-59.989,-53.043,-63.248,10.579,4.755,15.396,1152228.5,176158.628,Region0
-59.989,-53.043,-63.339,10.579,4.755,15.558,1150829.658,176158.628,Region0
-59.385,-53.043,-63.339,9.869,4.755,15.558,1144957.78,174975.7,Region0
-59.385,-53.043,-63.661,9.869,4.755,16.146,1139805.091,174975.7,Region0
-59.944,-53.043,-63.661,10.524,4.755,16.146,1145182.574,176063.848,Region0
-60.435,-53.043,-63.661,11.136,4.755,16.146,1150540.436,177149.632,Region0
-60.435,-53.043,-63.702,11.136,4.755,16.223,1149852.136,177149.632,Region0
-60.019,-53.043,-63.702,10.616,4.755,16.223,1145277.924,176222.003,Region0
-60.019,-53.043,-63.617,10.616,4.755,16.065,1146693.151,176222.003,Region0
-60.019,-53.043,-63.664,10.616,4.755,16.15,1145925.338,176222.003,Region0
-59.411,-53.043,-63.664,9.899,4.755,16.15,1140005.141,175023.827,Region0
-59.411,-52.796,-63.664,9.899,4.622,16.15,1140162.158,175125.457,Region0
-59.411,-52.821,-63.664,9.899,4.635,16.15,1140146.874,175115.562,Region0
-59.411,-52.821,-63.704,9.899,4.635,16.226,1139469.058,175115.562,Region0
-59.241,-52.821,-63.704,9.706,4.635,16.226,1137953.643,174808.871,Region0
-59.241,-52.821,-63.861,9.706,4.635,16.522,1135289.849,174808.871,Region0
-59.241,-52.821,-63.999,9.706,4.635,16.786,1132873.113,174808.871,Region0
